Address,FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Unique Received From Addresses,min value received,max value received ,avg val received,min val sent,avg val sent,total transactions (including tnx to create contract,total ether received,total ether balance
0x196142440980f93dea93b6238b308943c131d8d2,0,147390.99,0,294781.98,1,0.515639,0.515639,0.515639,0.022101,0.038005,3,0.515639,0.439629825
0x196c2d6e97ee40bf3d35436254a314b5f25e87b7,0,0,2043.05,226778.2,3,0,1.368344,0.45167,0,0,112,50.13541416,50.13541416
0x197547ea978123795e743c4f8e35986148d06e63,0,3.84,19698.93,551677.55,5,0.031255,101.3728,21.630639,0.024204,21.628789,56,605.65788,0.051777925
0x1980994b2e1a3da76ff7b17156e74ed33d22bd85,0,0,0,0,1,0.127808,0.127808,0.127808,0,0,1,0.12780791,0.12780791
0x198177e737fb204d1ab92ef471cc5d0d6501b22b,0,20.42,0,61.25,1,101,101,101,0.869555,33.666149,4,101,0.001554
0x198daaa95d8b9c06b653847fdf4035d6cf2880dc,0,17.9,51.84,278.95,1,0.146232,0.6,0.332791,0.142979,0.331395,8,1.3311625,0.00558145
0x1993832ce647d5d5a7318bc02d22f3cb0b527c1c,0,0,0,17.43,1,22,22,22,21.99938,21.99938,2,22,0.00062
0x19953dfa57de94cabfb356eb23798df0e51a9fdb,0,108.49,0.03,325.85,11,2.045681,11.960806,9.181818,1,33.666157,14,101,0.001530218
0x19a4fc752ce581f221e356c67b1ab4459646b774,0,2.16,3713.95,11148.32,3,0.377281,39.995,15.399114,0.376861,15.398694,6,46.19734321,0.00126
0x19a8fcaef7b4765f98d667066f999b54910eccdc,0,541.67,350.13,6975.78,5,0.015,1.100845,0.6655,0,0.443097,15,3.993001398,0.005125177
0x19b406dd050b9aa5a2dd861b08cfb0f9d5800380,0,163.95,0,327.9,2,43.629402,57.370598,50.5,0.025852,50.499508,4,101,0.000984218
0x19b452c879c7b22495d3f88760d4c21a6e3fb9d4,0,0,28420.52,198943.63,4,0,5.940245,2.652576,0,0,8,18.56802891,18.56802891
0x19ce1b7b18f11a5bd34a604581e7849b05a0855b,0,0,0,187.08,1,4.980117,4.980117,4.980117,4.977917,4.977917,2,4.98011731,0.0022
0x19d532ef9d2e8176687832f0e10d006c62f52ab1,0,1.79,26332.21,553014.08,6,0.476512,10,2.974771,0.476302,2.973931,42,62.47019943,0.01764
0x19d8603b53baaf7f9abe38420fd7d34735974d9a,0,0,0,4.98,1,0.016,0.016,0.016,0.015528,0.015528,2,0.016,0.000471659
0x19e8fbc991a605a532bf04f5130f6664106fa831,0,108.48,0.84,327.13,2,32.720317,68.279683,50.5,0.05,33.666179,5,101,0.001464437
0x19ef07f33ff88d2370f8ba2c309e86a24bf0c454,0,221.96,12327.37,288412.62,2,0.096149,4.466433,1.114152,0.99797,1.163969,45,25.62549122,0.018180129
0x19f749389efaae195914a0e0dde8e3a8305adcf7,0,5.87,0.16,17.93,2,903.920605,1097.079395,1000.5,0.002521,666.999528,5,2001,0.001414909
0x1a058e645de6d97dbaf8fe951db2f732bdcea167,0,0,0,3.05,1,0.5,0.5,0.5,0.499528,0.499528,2,0.5,0.000471636
0x1a13f517b8299bf79c29740984836887869dee79,0,164.17,0.06,328.45,2,31.674275,69.325725,50.5,0.941855,50.499487,4,101,0.001026218
0x1a15caf54af98bff8a9c5488e1928b7a756a60e4,0,19.76,0,59.28,1,101,101,101,0.222,33.666149,4,101,0.001554
0x1a3c5addba1e96c2bb9d033e6cb857eca60eded3,0,1221.32,34190.91,288183.13,4,0.000396,0.06551,0.026686,0,0.016978,20,0.21348911,0.009748119
0x1a414f8b0cbc7e778967dbcabebb0d87832d6761,0,0,2556.91,291488.27,7,0,1.496444,0.715576,0,0,115,81.57567274,81.57567274
0x1a45b0c51eda37f12f83e89d1c965877d6339d8c,0,376.52,367.38,1485077.22,35,0.000182,6.569587,1.297702,0,19.174111,4036,4905.314436,-3.258076437
0x1a4a6a982169e6665f2c5d58ac1af8beef9641f1,0,1.09,0,3.27,2,512.188659,1488.811341,1000.5,2.695185,666.999528,5,2001,0.001414909
0x1a51e74e25825b4ff2d0110ced7a46e0405259cd,0,11710.91,61415.52,579289.53,2,0.01,8.9765,1.666379,0,1.079604,24,9.99827255,-9.434595975
0x1a53e4ff98cccecc020d23dfbe056edab4be8fc0,0,5780.61,5257.66,1073242.28,33,0.030443,82.972,14.946234,0,6.869317,191,881.8277885,-24.92204001
0x1a64a5731fdd05d27ce0906dcd638790d8778453,0,2.85,4599.4,115056.05,3,0.090055,1.272747,0.514319,0.089635,0.513899,50,12.85796991,0.010500002
0x1a6783a9b1a542380742ea5ec45eb741b12f6680,0,21.99,0,65.97,1,101,101,101,1,33.666149,4,101,0.001554
0x1a6797799a10773229b55941c1aa2246a7d206c5,0,0,0,2348.17,1,12.168132,12.168132,12.168132,12.167512,12.167512,2,12.16813229,0.00062
0x1a72942d224567a0a091612c05ab79affe4a3ca9,0,3474.06,0,13896.23,1,3.895,3.895,3.895,0.3,0.973309,5,3.895,0.001764
0x1a81820a60acfd679849a2c76c9181e35bf28a19,0,9.68,430.59,690594.6,1,0.100128,29.150847,1.31401,0.097674,1.328316,3120,2061.682073,1.46470851
0x1a95b271b0535d15fa49932daba31ba612b52946,0,0,6.42,64170.72,2518,0,0.1,2.20E-05,0,0,10000,0.22022,0.22022
0x1a986f1659e11e2ae7cc6543f307bae5cde1c761,0,0,202.04,487533.1,424,0,0.1336,0.000233,0,0,2414,0.561999904,0.561999904
0x1aa0eb69f3486c8dda2ae423917fc6719cc6b94c,0,1.3,0,2.6,1,1488.581321,1488.581321,1488.581321,10.010404,744.290189,3,1488.581321,0.000943273
0x1aac00a6d7d67aad3756265e13f6241cdf8cf01e,0,17.45,951.43,824190.18,5,0.111204,13.043238,1.139343,0.542127,2.470682,1255,978.6954103,0.305311008
0x1aec9780d0e827d4edd240973617ba3fe0e00c15,0,3.5,177.42,361.83,1,0.737947,2.8,1.768974,0.737475,1.768498,4,3.537947035,0.000952024
0x1af9526bc8364aeed2f32f9c7ae9e57be5893fd7,0,0,0,170.7,1,0.340895,0.340895,0.340895,0.338695,0.338695,2,0.34089467,0.0022
0x1afc9fdc5a560f2973ade0faf35793f26cc05cf1,0,0,29587.85,118351.4,2,4.4284,45.596542,15.003736,0,0,5,60.01494234,60.01494234
0x1b02e8a1a93b800cfd10650dd40fc2fe139abd2d,0,6.25,10957.6,43855.38,2,1.5,7,4.625,1.499559,4.624542,8,18.5,0.001832602
0x1b10dab9af1a77c842d056a8f0bf34d49eaadfb7,0,11843.86,1895.54,948005.52,6,0.010692,26.649733,5.479898,0,3.301976,117,241.115529,0.071307628
0x1b133fde5bff441c6afce6aaddd9fdcdf980735e,0,5.11,119962.09,719803.22,5,0.443,9,2.997236,0.441541,2.988306,12,17.98341566,0.053582461
0x1b1b8ed8332dccc267509af993b4701c9fc64d9d,0,441.59,2653.46,521138.28,8,0.99,377,24.704295,0,7.692353,539,3162.149763,0.592776838
0x1b21adc895e0de85b0fda9432b87e263838a3330,0,0,1563.95,226773.38,3,0,0.614282,0.283983,0,0,146,41.1776069,41.1776069
0x1b239261d3bde413884bd4eafe859f786cee9a3b,0,4408.87,576.34,224627.27,3,0.200209,24.063401,0.449574,1,8.24,290,123.632982,0.03298202
0x1b2bdf91aef7f99ff4f4223f78a8fc0004106c87,0,79.38,0.3,318.1,2,18.026097,82.973903,50.5,0.1,25.249508,6,101,0.001968437
0x1b309ab0e4af98c3996789ebfc59ef508c92eb6f,0,4.68,863.83,1042402.07,4,0.010003,0.7436,0.099084,0.048245,0.112271,2256,119.0002304,0.554465427
0x1b329957f2a385df329617b4229d5c071e6fcf84,0,19.62,0,58.85,1,101,101,101,0.129187,33.665988,4,101,0.002035312
0x1b32a219087e25524f2235496abe50de088bf4b3,0,0,0,2199.47,1,0.068168,0.068168,0.068168,0.067548,0.067548,2,0.068168058,0.00062
0x1b348000779e90ea56edf4a839fc5f585c6c67a2,0,5.02,0,15.05,2,510.731004,1490.268996,1000.5,0.25174,666.999528,5,2001,0.001414909
0x1b362e2536be7463ca2b245f382d0579e3d5bc86,0,29241.42,0,58482.85,1,0.032037,0.032037,0.032037,0.000591,0.015214,3,0.032037,0.0016091
0x1b37e8d85e974cc5b273f1a4a3e495fbc84bcf80,0,1.27,45855.8,458570.73,6,0.058238,2.221662,0.897518,0.056978,0.896674,20,8.9751774,0.008442
0x1b4277e7f7a9b577e75df43af05f7c93be52e2de,0,12.12,4530.86,95402.6,2,0.427324,20,3.695417,0.426905,3.694997,42,77.60375608,0.008820006
0x1b4bda28a28f5d0b7f0d9ef5da50e0ca677d12db,0,24.71,1460.63,181186.43,6,0.412892,45.06,25.291005,0.411611,25.499089,243,3085.502636,0.112833
0x1b4e1186a7197fa3b51e3386168d76da06f441ea,0,0,0,3.2,1,193.311068,193.311068,193.311068,193.310228,193.310228,2,193.3110678,0.00084
0x1b613441d53cabc3d77c13d888c9e4eb2b3b07bf,0,19.43,0,58.28,1,101,101,101,24.798136,33.666149,4,101,0.001554
0x1b65d4554ae041d27361ff9fa9892c5f5333c4dd,0,1.27,27.71,57.95,1,0.1,2.5,1.3,0.09895,1.29895,4,2.6,0.0021
0x1b6b324441d52b251079b5ef8b9a85c08d707bfc,0,30.53,0,152.65,1,2.202158,2.202158,2.202158,0.009,1.7398,6,2.20215811,-6.49684189
0x1b729f2ece304c1865d85731e344d15c3bbe59a3,0,105.32,1.23,318.42,2,21.813239,79.186761,50.5,19.852158,33.666179,5,101,0.001464437
0x1b78361f9e346cb341a605404f31c0834cfea278,0,13.12,1035.54,12597.07,2,0.23,11.843934,3.331984,0.039,3.074385,25,39.983811,0.016811
0x1b7a1d91abe0950bb26e5283af27c3a948757d62,0,0,8655.23,1081904.15,3,0,0.402418,0.186779,0,0,126,23.34742062,23.34742062
0x1b855a783f0f0e3c06d4dcdd76d5a259d819afd6,0,4.09,3414.01,372568.62,4,0.029868,2.995,0.240723,0.09798,0.241558,217,26.23879233,0.150550938
0x1b8d42f0451bc9077e58b1681abd874f174f376c,0,4480.98,6747.94,321316.42,7,0.05,200,31.38958,0,44.539474,54,1098.635294,252.3852944
0x1b8fba75318f56177117de55d17ace6440490d29,0,34.48,2715.16,978930.55,28,0.032257,126,7.910058,0,10.200797,636,2823.890579,-22.13167886
0x1b9024e51f65abcac702e4c7af4f725623958bd5,0,16.92,0,50.75,1,101,101,101,0.808789,33.666149,4,101,0.001554
0x1b9c09c50a37f6ada98b9d758c4041dd1585038f,0,160.29,0.17,320.92,2,38.886024,62.113976,50.5,40,50.499508,4,101,0.000984218
0x1bc017f928d7182c4c4854e9356c48a226d330c7,0,0,3842.75,276678.25,3,0,5.093936,0.945148,0,0,73,68.05066397,68.05066397
0x1bc895d9558f1a0e2e6639b08c80289a6d0a49ca,0,21.43,0,64.3,1,101,101,101,2.639262,33.666149,4,101,0.001554
0x1bcaeae7c62a62715441ba59e554f4845b7e4efc,0,296.32,4193.85,416310,12,0,250,14.307116,0,11.127107,208,1301.947569,0.076063732
0x1bcc6cfb7710a1ef9ad6cdf03cc44a1f5d1d8e2a,0,23.98,0,71.95,2,6.791993,94.208007,50.5,3,33.666151,5,101,0.001548055
0x1bd7b0f4a6ef449b06309dbd22051de29ae8ac0b,0,0,0,14.1,1,7.99,7.99,7.99,7.989496,7.989496,2,7.99,0.000504
0x1bd871fd4e256dee2f10438cb3f3c563c8e104f1,0,4228.91,12388.64,533009.57,2,0.00907,1.000315,0.165851,0.1,2.200368,45,6.965738706,0.364633746
0x1be46256348e339f3c8558e1d8e2deac61883c86,0,24.93,1930.23,5915.37,2,0.136158,0.632923,0.317304,0.12,0.189963,8,0.95191275,0.00210002
0x1be614580ec83b178af9a104730be9c8230d173d,0,20236.24,14490.48,1011082.6,8,0.0003,0.143,0.082297,0,0.704949,67,4.937825872,0.003181122
0x1bef615161710061e03a531b9f93c2d24822c2da,0,3746.8,38009.72,550328.33,2,0.010874,23.229247,8.122233,0,6.938764,28,105.5890319,1.507568804
0x1bf1b15f87c9f3621fec1fbe05239f11c1f38aea,0,0,64183.82,192551.47,2,0,1,0.666667,0,0,4,2,2
0x1bfcb422cd6d7b86f21d73455250cf00087af44c,0,1883.28,75058.23,315299.18,4,0.18,10.5,2.9975,0.19748,1.497132,12,11.99,0.01294002
0x1c04c476725450a5b5a66c3d598ab526715ebd55,0,16.01,0,64.03,1,101,101,101,3,25.249475,5,101,0.0021
0x1c0b6b1cbda09508b7649a79cd56813eb6def8f4,0,19.94,7463.48,329190.57,5,0.944287,505.52419,31.586474,0.929287,34.816429,84,1389.804853,-2.8523231
0x1c1531bfa1bd13866d8d68dd5ce1994b6aa0a1e5,0,0,709.78,418772.6,3,0,138.22,1.264267,0,0,591,745.917795,745.917795
0x1c1677e4edf3b0e59b068c4d2f0f5e63c817d3da,0,6.71,105100.03,315320.22,3,1,120.486,42.107897,0.998872,42.104842,6,126.3236912,0.00916656
0x1c1fa952edbcfdcc34445298f3c02f49280b19d0,0,0,1813.77,217652.07,4,0,1.278046,0.56735,0,0,121,68.08204449,68.08204449
0x1c2677b7b7b65d226925fbfc9b8a35df068f25a3,0,39.35,372.03,539238,2,0.08624,2.205,0.871648,0.497396,0.955097,2527,1152.319097,1.426887601
0x1c2a2b05c1643bf2292e337b0fec4219d2784696,0,2.73,39069.62,351651.15,4,8.75,150,91.397466,8.749151,91.396636,18,822.5771978,0.007477283
0x1c2ab9c5cb858963eda186b7ce6c7bd3933b2645,0,25.48,0.23,76.92,2,28.540031,72.459969,50.5,0.133339,33.666163,5,101,0.001512
0x1c2b12d763adf77419ba30affbae22be387efce1,0,15.88,394.63,563075.85,3,0.011071,27,0.278498,0.002448,0.277128,2735,382.098638,4.373287933
0x1c330ef1a41de7fdfeff3691676aba0c55c7caff,0,5.03,3659.56,43975.07,11,1,12,8.872488,0.998684,8.871771,24,106.4698565,0.00860007
0x1c3391588089e6b926b8289991a3202b7ebab068,0,163.78,0,327.57,1,101,101,101,1,50.499508,3,101,0.000984218
0x1c38d1387905cac88dbad867e77af057ec1d1f12,0,163.56,0.6,328.32,2,39.600272,61.399728,50.5,0.032125,50.499508,4,101,0.000984218
0x1c3f580daeaac2f540c998c8ae3e4b18440f7c45,0,0,0.62,6173.43,9999,0.023951,284.199398,6.008009,12000,12000,10000,60074.08233,48074.08233
0x1c3fd6be9fa305faca74e9bcb7c240a2f793fce3,0,0,2338.02,226788.12,3,0,0.820127,0.395104,0,0,98,38.3251364,38.3251364
0x1c499f5a11d9b62fea255536c722a39c9995d904,0,0,1636.02,229043.03,5,0,38,0.977635,0,0,141,136.868965,136.868965
0x1c4deea974e94c180c6c4940a8763736ca809c51,0,22550.24,969.74,525443.65,2,0.189148,36.00575,9.155259,0,6.526957,30,64.08681238,-86.03318762
0x1c57e357f55c1e3daa9fe1caefa8098d9594eb8c,0,0,0,264.83,1,0.2,0.2,0.2,0.19938,0.19938,2,0.2,0.00062
0x1c613e478d1817e972c51726c038b03e67074f71,0,0,1714.65,198899.82,3,0,0.467149,0.210917,0,0,117,24.46637643,24.46637643
0x1c666b36752f9ef6065dc56bb8372f19c9bf81b4,0,1.24,0.07,3.87,2,959.842976,1041.157024,1000.5,0.137851,666.999528,5,2001,0.001414909
0x1c679a29ea14099e9345d6754ad6188bb0f9bd0a,0,0,2455.55,198899.82,4,0,67.515615,12.247383,0,0,82,992.0380295,992.0380295
0x1c6ddbc00695b565a8fef987ed958537b1aba98a,0,25150.52,11008.9,989189.97,5,0.0003,0.156296,0.095369,0.113967,2.637948,86,7.915615247,0.00177
0x1c6e2080a447da34c1e8b75c8de4eb7f917f6389,0,107.23,0.54,322.78,2,19.585603,81.414397,50.5,0.246857,33.666179,5,101,0.001464437
0x1c7ae6191fa64e91ba3812164e1c7ac6c4d87f28,0,8.11,4248.69,140474.65,2,2,1315.55381,138.592388,1.999559,138.591893,66,4573.54881,0.016345176
0x1c7d89007e89ba7cec5290c23921d585d7adcefa,0,111.63,2714.36,643990.45,3,0.112963,1.448235,0.456251,0.112543,0.461915,453,104.0253415,0.094521
0x1c870939172d4d02da6dcb7ee2f23f969f1e7309,0,0.88,3029.31,15150.92,2,0.2,0.66,0.401587,0.19916,0.400747,10,2.00793271,0.0042
0x1c8c0f9de34a82ab2725db7ad21a219decf59596,0,0,0,37.23,1,0.2997,0.2997,0.2997,0.299196,0.299196,2,0.2997,0.000504
0x1c90b1894c8825378d2799e62aaf31ec1ec971fd,0,6064.46,775.03,267538.82,5,0.001493,0.219151,0.101906,0.2,1.400945,236,22.41937807,0.004252818
0x1c91eff83150024d313f8f5032f1e4259159d092,0,0,3263.35,283911.55,3,0,0.469651,0.225746,0,0,88,19.63990523,19.63990523
0x1c927d4d094333f2b48b761420673b80444aeb32,0,64.3,2518.5,587205.53,3,0.250537,4.992595,1.202771,0.49781,1.356666,430,274.2317486,0.185125928
0x1c94b8231cf988a9c8a994b17dfd115bfb68ed9b,0,2.86,1373.88,2753.47,1,0.04885,0.048867,0.048859,0.048378,0.048402,4,0.097717155,0.000912636
0x1c9d9a2016a19fb295e72c41fb3f1e3e604b3ec1,0,118.76,7937.77,836928.67,2,0.010493,12.538761,1.059137,0.802525,1.145166,200,110.1502933,0.214347393
0x1cabb72f81eb093f057d9e97ec8b0bd178377213,0,1.86,0,9.28,2,942.951953,1058.048047,1000.5,0.001078,400.199528,7,2001,0.002358181
0x1cac222986ce6c0e9c0065d3c44360ba4dec17df,0,34640.21,16607.53,135710.52,4,0.009531,7.676031,3.397129,6,6.794027,6,13.58851655,0.000462
0x1cace4de862fd58f00bb3663ea8ea62e169573f4,0,2.07,2567.15,20553.75,8,4,15,6.554445,3.99958,6.553949,16,52.43555909,0.00396353
0x1cb4fef0ca21d5c571548ad5eb11fbbf08f36f21,0,36532.41,5620.65,340033.02,1,0.01,0.01,0.01,0,0.001621,11,0.02,0.005412564
0x1cbefa9ae246c433d7def39fe7714fe58942cc9b,0,5755.09,12181.63,119801.93,3,4.985041,80,25.926132,4.984505,30.246598,13,181.4829207,0.003333708
0x1cc6b9954fa9b04893252f15d7baeb93855b54de,0,12369.07,13881.74,342505.57,6,0.01,4.995,0.424472,1.133992,3.11238,25,9.33838684,0.001246032
0x1cd91c24ad87c6dd92cf4e920dfb64cf4afb2f83,0,0,0,196.07,1,4,4,4,3.99958,3.99958,2,4,0.00042
0x1cdac1b6f290f26f9aea3ff8dbf03fa55d0f45f6,0,1.61,0.17,5.17,2,941.632067,1059.367933,1000.5,1.089483,666.999528,5,2001,0.001414909
0x1cdb38574e02bb8a4671327f5d8bd1a7da62ffe7,0,0,19257.51,770300.32,2,0.04901,0.201057,0.117161,0,0,41,4.686442109,4.686442109
0x1cdc35d14555c656648980f5e7e3e7471c72a008,0,0,4279.52,8559.05,2,0.027,5,2.5135,0,0,2,5.027,5.027
0x1ce0bc49b289cb39e8a77f5677a8840a7c8a04bd,0,3.52,19118.15,38243.33,2,3.832082,100,51.916041,3.83161,51.915595,4,103.8320821,0.000891636
0x1ce79d84a362562b66d791ca15d3e9a3daaef35d,0,5.15,3700.52,322394.1,1,0.100086,0.615617,0.114668,0.091932,0.113535,174,9.9761533,0.0986333
0x1cf16c60540c005cc5e6f43c3e84451a5223329e,0,22.09,0,66.27,1,101,101,101,0.01334,33.666149,4,101,0.001554
0x1d08cd642dca0ddfc5361717d2cf0c1ae81199ea,0,2050.4,679.91,488939.05,25,0,400,12.970894,0,7.765469,318,1543.536405,-1.791995123
0x1d0a7436e862c4202afa6eb9fe747493cd698b0a,0,0.98,0.68,4.28,2,423.42256,1577.57744,1000.5,5,666.999528,5,2001,0.001414909
0x1d0c86aaa4a552b370cdeaa43917ad3b2e3f23b6,0,2.19,0,4.38,1,1423,1423,1423,268.535869,711.499528,3,1423,0.000943273
0x1d0d1aa1c85d9eb38b037d2d977c86f077f462e7,0,65.63,3591.7,329159.2,3,0.773242,8.995,1.263355,0.772772,1.262664,180,113.7019708,0.06217257
0x1d1195e71c904e2f46c33477da7e025aa9e173c9,0,4275.36,10813.3,40990.62,2,0.019141,0.924291,0.325321,0.05123,0.48754,5,0.97596371,0.00088271
0x1d11e91f01708cb00cd6305ffbd04f73536061da,0,23.04,0,69.13,1,101,101,101,2,33.666149,4,101,0.001554
0x1d18273e0246dc118384cecddb6eb10e61778343,0,3.57,66187.11,330949.83,4,0.011649,5.999538,2.763317,1.081541,3.450405,9,13.8165835,0.014964848
0x1d32476fbc23ead096b129c455eb679592b26575,0,0,266.92,229013.67,6,0,24.229077,3.604257,0,0,859,3092.452215,3092.452215
0x1d416391592cb1e39a18be137dacd21df1776351,0,8969.36,132219.55,723883.25,3,0.0688,8.08,3.299829,0.25,2.3547,12,16.49914564,0.016244741
0x1d429fb5a9287c2ede85fb71ea037312b5805a1d,0,13.36,354.88,659012.85,6,0.819283,539.162751,4.239846,0.818863,4.471371,3493,7602.044213,0.714021
0x1d44d07cb1ab989ef619a78c2901f5744d96c84a,0,163.06,0.5,327.12,2,5.026049,95.973951,50.5,0.044024,50.499508,4,101,0.000984218
0x1d4db36a7a754cfe119552f73a408d1873827fc5,0,2758.09,5817.25,573595.73,8,0.01521,90.783122,2.70038,0,3.649923,127,197.1277182,0.031895968
0x1d538a0ec5f74808981121cf9829cbf40e72fc65,0,1.77,0.41,6.12,2,434.001122,1566.998878,1000.5,0.125418,666.999528,5,2001,0.001414909
0x1d5f757c713e5334bd79ffd70ce4511b03d64624,0,162.57,0.21,325.57,2,34.503324,66.496676,50.5,0.68,50.499508,4,101,0.000984218
0x1d64d86c5a12d98cbb78437fcbbebea28b9af934,0,15513.74,1016.27,173699.93,3,0.10878,59.995,36.70126,0,13.644309,14,110.1037801,-39.9836157
0x1d66c7a907cbc57359faf3ddbbb01c0b7ea43050,0,0,1671.72,198934.83,3,0,1.15322,0.507942,0,0,120,60.44515642,60.44515642
0x1d7384d546de28d682ec9a73c2aba056c72364cb,0,193.23,673.53,976677.5,15,0.000614,70,23.33074,0,1.345006,4776,2613.042827,-3660.064314
0x1d7835a67dad67e79f369e3131622a732e7b9524,0,32.51,0,65.02,1,101,101,101,19.966849,50.499475,3,101,0.00105
0x1d7e904a092fe0c86fca4d92332b3d01b57fce94,0,9194.01,4617.62,584211.45,8,0.002991,7.001,1.519414,0,0.513259,73,28.86885821,1.15285821
0x1d8c87238b0f3b959bfa13e6edc9faf6072a307b,0,687.23,133234.16,267842.77,2,0.5,1.985,1.2425,0.498629,1.241094,4,2.485,0.00281242
0x1d8cfebd1c7bee050086fae11c2eed184831a5c1,0,4.41,0.07,13.37,2,912.844919,1088.155081,1000.5,0.012606,666.999528,5,2001,0.001414909
0x1d8e46cb8f75b0b018d804c386f0b2d96aad6b02,0,27285.64,2620.22,201480.33,4,0.045359,0.617573,0.274617,0,0.15629,11,1.09846778,0.004436821
0x1d8ee752108396df428d55c3da49d76b8a161b2b,0,0,26153.11,130765.53,1,0.495,72.995,42.494,0,0,5,212.47,212.47
0x1d9d23d1d1b314c629ba6be2fca8efaceb555767,0,164.27,0,328.53,1,101,101,101,0.1,50.499508,3,101,0.000984218
0x1da022710df5002339274aadee8d58218e9d6ab5,0,0,91.06,910557.38,3441,0,0.1,2.40E-05,0,0,10000,0.243389089,0.243389089
0x1da4d9585034283737cae6551a6f4f0736862188,0,0,0,82155.57,1,0.145868,0.145868,0.145868,0.145574,0.145574,2,0.14586847,0.000294014
0x1daec593f78f64e56fdd79965f9673574c4b2ac5,0,20.13,28987.35,174024.75,1,0.128433,1.000203,0.854822,0.998492,1.024606,11,5.128934664,0.005904244
0x1db922e51341ec8b4ffcd0c06947b9e3ba0f1fd1,0,159.05,5.4,328.9,2,39.455397,61.544603,50.5,0.174486,50.499487,4,101,0.001026218
0x1dc0646b8e6c5cba9feedd029c4fea4af95f64f8,0,507.61,7229.58,229577.68,2,0.000123,1.002856,0.957879,0.716106,1.148398,55,28.73638021,0.026421141
0x1dd0bea7afcd408eca908afd0ba855de12fd6624,0,15.25,56640.69,453247.53,5,0.197,36.979672,9.209608,0.196663,9.208998,16,73.67686781,0.004880594
0x1dd64a69ed486574f136d412d4a7fb45f954061e,0,2.87,210.53,637.33,3,0.1,12.5,7.1,0.09938,10.64948,5,21.3,0.00104
0x1dd964e4148169ed94966477359e0b3c57dc2bd3,0,3876.19,7249.82,107886.43,8,0.089,24.56441,6.304369,0.005,4.314806,20,56.73932333,9.276461367
0x1dddb08e89407a7ef845d954bf51fca45dd8eabe,0,1269.9,1042.43,332669.75,1,0.012802,0.268727,0.135107,0.015151,0.680401,308,34.72237186,0.021945
0x1de240661323b79336788c875714f1fcff58972c,0,0,11564.34,1006097.62,4,0,19,3.142793,0,0,88,273.423,273.423
0x3c2d7d8a0f435cdcd398fd6d3ba6e07d595f47ac780b512,0,250.91,103137,204789.68,11,0.001,209.18951,3.796793,0,80.68651,36,470.207058,-246.241569
0x04afdd52caaff8435cb216fe6490f82d1ad0390997d122d6a7,0,22.25,0,66.62,1,101,101,101,0.8943109,33.666149,4,101,0.001554
0xc99bf7f00c760f685a461c5b2896fd1fc2e52ede3b7,0,157.46,0,314.92,1,101,101,101,0.127125,50.499508,3,101,0.000984218
0x98b256a3c7d4bd7deacf0f9cd0422b55a2f0f6c23f2a,0,35.08,0,101830.68,1,4,4.995,1,0,0,6,2,2
0x402c36a20c6a62442cd9dcf62c981f45de0db9faca3,0,105.78,0,5.72,1,101,101,101,0.08333266,33.665988,4,101,0.004035312
0xbeaf398a348d034de0b95d8400feb0eb0822f4b65,0,5377.69,1693.05,1063899.17,7,1.03284,5,1.12536113,0.17568,1.830858,8,10.01,0.00040625
0x1a4e85e11e0f3e2288a177b6688e80b6b2b15f2f8,0,16.98,0,68.72,1,101,101,101,1.781486,33.666149,4,101,0.001554
0xb0dd21a5a73844266eca4b1d92eaf6a31fa70b1b,0,22.02,0,56.87,1,101,101,101,0.99895,33.666149,4,101,0.001554
0x5c5e92686b26a6a53f9ea54f41ad99b6756c1be805,0,162.42,0,322.58,1,101,101,101,0.142918,50.499508,3,101,0.000984218
0x0c0bd39e74a2153939a006149e734aabe05b6e48302fae96,0,1684.24,0,455413.85,1,101,101,101,1,33.666171,4,101,0.001488218
0x84b810ad40d24eeb76c988d97c2f352a809dd31f5,0,159.5,0.82,325.83,2,27.714046,96.798855,50.5,0.5,33.666171,5,101,0.001488218
0x1da2d5ecbbc0b231ab954e9bd67d802d2f451e6,0,157.46,0,314.92,1,101,101,101,4.282291,50.499508,3,101,0.000984218
0x69035beca189b0a671fcbb93b8897b74d05c0c9ac74,0,25.39,0.45,74.55,2,3.80679,84.128807,50.5,9.999528,33.666159,5,101,0.001548055
0x88c3ae2f9d68a84e9a300d37109eb0e0afd7a46cb8bb7,0,21.88,0,59.38,1,101,101,101,2.185401,33.666149,4,101,0.001554
0x43e65c54d132327139e9b1ecac481e0cb3d0b3cdebe8ee285f1c6,0,165.67,0,322.58,1,101,101,101,4.5,50.499508,3,101,0.000984218
0xEe9B7e88fb1DddA5323acb6c53b27C1c66EBdcFe3da072Ed2326,0,23.12,0,79.38,1,101,101,101,0.00931,33.666149,4,101,0.001554
0x9a44341c772f12faacfcbb0c0a67d12a30140c06e2dcbaa56fe9a3e2f,0,19.81,0,315.47,1,101,101,101,3,33.665988,4,101,0.002035312
0x1b1d42f31ec57373a1d93afe10eccbc558f80a73a,0,105.17,0.82,331.42,1,0.0004613,0,0,0,0,1,0.00311935,0.02
0x7ca53e0f0465027de7b0bdcd7515df81e6d0b13ef4,0,161.37,0.5,320.3,2,24.648362,66.88162,50.5,0.999454,50.499508,4,101,0.000984218
